"Treatment_name","Treatment_number","Leaf_Ear_mass","Stem_mass","Sim_biom","Sim_yield","Sim_HI","RUE","Sim_Emer_Anth_days","Sim_Emer_Matur_days","No_exper","Repetition","Training_treatments","ML_model"
"2C",3,187.433308245015,135.704588051306,551.442926782525,228.305030486205,0.414013888650788,0.572075642105519,41,63,5,6,"9H,1H,14C,9C,8C","Random_forests"
"7C",4,420.91602639754,381.650019398605,1411.73741212488,609.171366328732,0.431504726797484,0.403212354955958,84,120,5,6,"9H,1H,14C,9C,8C","Random_forests"
"7H",5,392.316665871184,348.824648778182,1229.74111731189,488.599802662525,0.39731923718267,0.423792924545331,81,109,5,6,"9H,1H,14C,9C,8C","Random_forests"
"8C",6,355.1970638736,307.208657214934,1161.03727578914,498.631554700601,0.429470754383567,0.162658710601397,64,100,5,6,"9H,1H,14C,9C,8C","Random_forests"
"9C",7,356.508718486956,308.6593744896,1219.15270909243,553.984616115873,0.454401332978438,0.185971440548667,51,85,5,6,"9H,1H,14C,9C,8C","Random_forests"
"9H",8,329.993149426994,279.626678548932,1080.44148449179,470.821656515878,0.435767844232066,0.158011617034153,47,78,5,6,"9H,1H,14C,9C,8C","Random_forests"
"10C",9,169.362812262909,119.21198741142,505.935782435123,217.360982760794,0.429621683832309,0.452615732900507,43,65,5,6,"9H,1H,14C,9C,8C","Random_forests"
"14C",10,468.538914062504,437.686039830174,1521.28081526288,615.055861370204,0.40430133292907,0.37767031593428,95,133,5,6,"9H,1H,14C,9C,8C","Random_forests"
"14H",11,436.010472257946,399.229482163751,1349.79329184953,514.553337427832,0.381208989950435,0.532880420471893,94,125,5,6,"9H,1H,14C,9C,8C","Random_forests"
"15C",12,393.477170301582,350.144035592085,1267.56318929744,523.941983429152,0.41334584962155,0.180433936643361,75,109,5,6,"9H,1H,14C,9C,8C","Random_forests"
"1C",1,361.91195743614,296.845079450098,1203.09695136118,544.339914474947,0.452448918484151,0.397023797035217,49,79,5,7,"1H,7H,9C,15C,14C","XG_boost"
"1H",2,302.227682982966,232.149575142695,958.607160983471,424.229902860145,0.442548230523244,0.55816924571991,47,68,5,7,"1H,7H,9C,15C,14C","XG_boost"
"2C",3,293.065999184909,222.603633770418,832.99218725031,317.322554300311,0.380943013820797,0.482770681381226,43,64,5,7,"1H,7H,9C,15C,14C","XG_boost"
"7C",4,491.255877659007,450.344763705288,1734.77740321751,793.176761853498,0.457221059245057,1.03239893913269,85,123,5,7,"1H,7H,9C,15C,14C","XG_boost"
"7H",5,453.161921915872,403.393997679228,1517.34350270614,660.787583111042,0.435489776660688,0.416713744401932,76,121,5,7,"1H,7H,9C,15C,14C","XG_boost"
"8C",6,394.718742541551,334.143958502833,1388.93844892414,660.075747905017,0.475237580481917,0.61708402633667,64,99,5,7,"1H,7H,9C,15C,14C","XG_boost"
"9C",7,413.140191988655,355.594405270184,1404.59990948084,635.865312221998,0.452702088281512,0.362578541040421,51,85,5,7,"1H,7H,9C,15C,14C","XG_boost"
"9H",8,368.07829054328,303.765338778674,1242.58639139016,570.742762068203,0.459318374982104,0.362578541040421,47,80,5,7,"1H,7H,9C,15C,14C","XG_boost"
"10C",9,321.19997395591,252.252188495456,1025.1615874108,451.709424959781,0.440622659400105,0.594345033168793,44,67,5,7,"1H,7H,9C,15C,14C","XG_boost"
"14C",10,563.838445036711,543.474253216491,1850.8012028158,743.488504581914,0.401711703801993,0.397023797035217,95,139,5,7,"1H,7H,9C,15C,14C","XG_boost"
"14H",11,464.672109165559,417.4343978442,1565.11077654335,683.004269533612,0.43639356381027,0.397023797035217,88,127,5,7,"1H,7H,9C,15C,14C","XG_boost"
"15C",12,469.848201643705,423.789898124123,1448.99188828271,555.353788514923,0.383269080390164,0.397023797035217,80,110,5,7,"1H,7H,9C,15C,14C","XG_boost"
"1C",1,336.165625320462,268.418682060504,1075.99119372769,471.406886346781,0.438114074812849,0.244310031303416,50,80,5,7,"1H,7H,9C,15C,14C","Random_forests"
"1H",2,256.639432853054,185.74021399643,811.612027815492,369.232380966008,0.454937049121637,0.245091531759074,47,70,5,7,"1H,7H,9C,15C,14C","Random_forests"
"2C",3,203.100366149637,134.990045606492,581.07091011607,242.980498359941,0.418159804818666,0.58951999600713,43,62,5,7,"1H,7H,9C,15C,14C","Random_forests"
"7C",4,500.017387005791,461.336013421765,1670.36083426606,709.007433839067,0.424463636415779,0.910026177076916,86,122,5,7,"1H,7H,9C,15C,14C","Random_forests"
"7H",5,452.19207652147,402.216831676195,1502.61024594406,648.201337746396,0.431383547061564,0.288412228607594,77,121,5,7,"1H,7H,9C,15C,14C","Random_forests"
"8C",6,405.244497759598,346.356858223534,1359.78183360592,608.180477646504,0.447263276075476,0.312238230143093,64,102,5,7,"1H,7H,9C,15C,14C","Random_forests"
"9C",7,377.508634488164,314.43041117368,1252.47192816979,560.532882507941,0.447541274100281,0.183317209198427,51,85,5,7,"1H,7H,9C,15C,14C","Random_forests"
"9H",8,324.42858985032,255.71713464099,1033.21501383214,453.06928934106,0.438504360927405,0.275113724727146,50,80,5,7,"1H,7H,9C,15C,14C","Random_forests"
"10C",9,211.733936339735,142.87733621762,642.234133226267,287.622860668912,0.447847359379727,0.394344679669431,43,64,5,7,"1H,7H,9C,15C,14C","Random_forests"
"14C",10,496.644226121896,457.096037380546,1671.16984607578,717.42958257377,0.429297826464753,0.12748506691792,95,138,5,7,"1H,7H,9C,15C,14C","Random_forests"
"14H",11,449.791496528766,399.307041933516,1479.64636670841,630.547828246127,0.426147654218779,0.194261613363121,88,126,5,7,"1H,7H,9C,15C,14C","Random_forests"
"15C",12,472.67979583463,427.277509312994,1470.1832240041,570.225918856525,0.387860444566558,0.183970281292747,80,111,5,7,"1H,7H,9C,15C,14C","Random_forests"
"1C",1,255.17808117684,202.539969982579,825.285107806944,367.56705671034,0.445381908910349,0.138173490762711,51,78,5,8,"8C,1H,15C,2C,14H","XG_boost"
"1H",2,199.215079655551,145.541307417624,614.401660197919,269.645273124744,0.43887458415702,0.657124221324921,47,68,5,8,"8C,1H,15C,2C,14H","XG_boost"
"2C",3,176.726106691906,124.035341076243,508.549539653317,207.788091885167,0.408589676488191,0.108002811670303,43,63,5,8,"8C,1H,15C,2C,14H","XG_boost"
"7C",4,489.010214661616,482.582448405385,1706.13219867012,734.539535603283,0.430529085715534,0.0993420332670212,87,121,5,8,"8C,1H,15C,2C,14H","XG_boost"
"7H",5,454.28206911595,437.387731644142,1507.99805632408,616.32825556399,0.408706266549416,0.119375728070736,80,114,5,8,"8C,1H,15C,2C,14H","XG_boost"
"8C",6,378.737773278784,343.108079125313,1250.52032172039,528.674469316292,0.422763596987352,0.0749908536672592,64,100,5,8,"8C,1H,15C,2C,14H","XG_boost"
"9C",7,280.770826260404,230.100973234553,912.679093293598,401.807293808391,0.440250353887677,0.0243916250765324,53,85,5,8,"8C,1H,15C,2C,14H","XG_boost"
"9H",8,275.995930049192,224.892392546523,862.240338640609,361.352016059766,0.419085027533583,0.349675357341766,50,78,5,8,"8C,1H,15C,2C,14H","XG_boost"
"10C",9,197.429054316574,143.802185525101,587.906018057677,246.674778216001,0.419581992086023,0.86187481880188,44,65,5,8,"8C,1H,15C,2C,14H","XG_boost"
"14C",10,505.15677491334,503.96909138491,1735.57783335565,726.451967057943,0.418564902764047,0.0943672955036163,91,131,5,8,"8C,1H,15C,2C,14H","XG_boost"
"14H",11,478.923589205124,469.34140608875,1625.33434928225,677.069353988441,0.416572352813091,0.159101739525795,87,126,5,8,"8C,1H,15C,2C,14H","XG_boost"
"15C",12,480.789629381881,471.784041331884,1565.12452220501,612.550851491323,0.391375154373236,0.067018486559391,80,111,5,8,"8C,1H,15C,2C,14H","XG_boost"
"1C",1,275.947549349142,224.839771012415,885.002711804328,384.21539145734,0.434140354975871,0.22731261479966,51,78,5,8,"8C,1H,15C,2C,14H","Random_forests"
"1H",2,240.21368712937,186.842992479578,754.393206010005,327.336526401057,0.433907044487243,0.280546700211302,47,69,5,8,"8C,1H,15C,2C,14H","Random_forests"
"2C",3,191.716435083206,138.275064625142,557.594595799794,227.603096091446,0.408187413948982,0.187297112608209,43,63,5,8,"8C,1H,15C,2C,14H","Random_forests"
"7C",4,448.694372970532,430.221215784222,1506.75383812404,627.838249369288,0.416682694600578,0.117251842609127,87,120,5,8,"8C,1H,15C,2C,14H","Random_forests"
"7H",5,406.952686534232,377.646352062896,1328.60254042505,544.003501827921,0.409455412943801,0.141420536941915,79,114,5,8,"8C,1H,15C,2C,14H","Random_forests"
"8C",6,330.335569953273,285.866492808468,1064.01207787396,447.810015112297,0.420869296904114,0.120747332976785,64,100,5,8,"8C,1H,15C,2C,14H","Random_forests"
"9C",7,308.987402281173,261.476822459347,988.734070659395,418.26984591974,0.423035736637245,0.257619229579023,54,84,5,8,"8C,1H,15C,2C,14H","Random_forests"
"9H",8,277.708962371276,226.757569791207,875.890047398497,371.423515248973,0.424052672309895,0.311552216759613,50,78,5,8,"8C,1H,15C,2C,14H","Random_forests"
"10C",9,199.779889522431,146.09237431755,590.28765882645,244.415394986469,0.414061502611102,0.732852436676529,44,65,5,8,"8C,1H,15C,2C,14H","Random_forests"
"14C",10,506.189004632511,505.34419232909,1729.62800822388,718.094811262858,0.415172978148207,0.220985968761604,91,131,5,8,"8C,1H,15C,2C,14H","Random_forests"
"14H",11,466.389535556958,453.017358230297,1566.56163882012,647.154745032883,0.413105191009463,0.238070303717967,87,126,5,8,"8C,1H,15C,2C,14H","Random_forests"
"15C",12,448.540013323102,430.023663535323,1462.61038550455,584.046708646132,0.3993180374175,0.171049994790031,80,110,5,8,"8C,1H,15C,2C,14H","Random_forests"
"1C",1,361.91195743614,296.845079450098,1203.09695136118,544.339914474947,0.452448918484151,0.397023797035217,49,79,5,9,"1H,7H,9C,15C,14C","XG_boost"
"1H",2,302.227682982966,232.149575142695,958.607160983471,424.229902860145,0.442548230523244,0.55816924571991,47,68,5,9,"1H,7H,9C,15C,14C","XG_boost"
"2C",3,293.065999184909,222.603633770418,832.99218725031,317.322554300311,0.380943013820797,0.482770681381226,43,64,5,9,"1H,7H,9C,15C,14C","XG_boost"
"7C",4,491.255877659007,450.344763705288,1734.77740321751,793.176761853498,0.457221059245057,1.03239893913269,85,123,5,9,"1H,7H,9C,15C,14C","XG_boost"
"7H",5,453.161921915872,403.393997679228,1517.34350270614,660.787583111042,0.435489776660688,0.416713744401932,76,121,5,9,"1H,7H,9C,15C,14C","XG_boost"
"8C",6,394.718742541551,334.143958502833,1388.93844892414,660.075747905017,0.475237580481917,0.61708402633667,64,99,5,9,"1H,7H,9C,15C,14C","XG_boost"
"9C",7,413.140191988655,355.594405270184,1404.59990948084,635.865312221998,0.452702088281512,0.362578541040421,51,85,5,9,"1H,7H,9C,15C,14C","XG_boost"
"9H",8,368.07829054328,303.765338778674,1242.58639139016,570.742762068203,0.459318374982104,0.362578541040421,47,80,5,9,"1H,7H,9C,15C,14C","XG_boost"
"10C",9,321.19997395591,252.252188495456,1025.1615874108,451.709424959781,0.440622659400105,0.594345033168793,44,67,5,9,"1H,7H,9C,15C,14C","XG_boost"
"14C",10,563.838445036711,543.474253216491,1850.8012028158,743.488504581914,0.401711703801993,0.397023797035217,95,139,5,9,"1H,7H,9C,15C,14C","XG_boost"
"14H",11,464.672109165559,417.4343978442,1565.11077654335,683.004269533612,0.43639356381027,0.397023797035217,88,127,5,9,"1H,7H,9C,15C,14C","XG_boost"
"15C",12,469.848201643705,423.789898124123,1448.99188828271,555.353788514923,0.383269080390164,0.397023797035217,80,110,5,9,"1H,7H,9C,15C,14C","XG_boost"
"1C",1,336.165625320462,268.418682060504,1075.99119372769,471.406886346781,0.438114074812849,0.244310031303416,50,80,5,9,"1H,7H,9C,15C,14C","Random_forests"
"1H",2,256.639432853054,185.74021399643,811.612027815492,369.232380966008,0.454937049121637,0.245091531759074,47,70,5,9,"1H,7H,9C,15C,14C","Random_forests"
"2C",3,203.100366149637,134.990045606492,581.07091011607,242.980498359941,0.418159804818666,0.58951999600713,43,62,5,9,"1H,7H,9C,15C,14C","Random_forests"
"7C",4,500.017387005791,461.336013421765,1670.36083426606,709.007433839067,0.424463636415779,0.910026177076916,86,122,5,9,"1H,7H,9C,15C,14C","Random_forests"
"7H",5,452.19207652147,402.216831676195,1502.61024594406,648.201337746396,0.431383547061564,0.288412228607594,77,121,5,9,"1H,7H,9C,15C,14C","Random_forests"
"8C",6,405.244497759598,346.356858223534,1359.78183360592,608.180477646504,0.447263276075476,0.312238230143093,64,102,5,9,"1H,7H,9C,15C,14C","Random_forests"
"9C",7,377.508634488164,314.43041117368,1252.47192816979,560.532882507941,0.447541274100281,0.183317209198427,51,85,5,9,"1H,7H,9C,15C,14C","Random_forests"
"9H",8,324.42858985032,255.71713464099,1033.21501383214,453.06928934106,0.438504360927405,0.275113724727146,50,80,5,9,"1H,7H,9C,15C,14C","Random_forests"
"10C",9,211.733936339735,142.87733621762,642.234133226267,287.622860668912,0.447847359379727,0.394344679669431,43,64,5,9,"1H,7H,9C,15C,14C","Random_forests"
"14C",10,496.644226121896,457.096037380546,1671.16984607578,717.42958257377,0.429297826464753,0.12748506691792,95,138,5,9,"1H,7H,9C,15C,14C","Random_forests"
"14H",11,449.791496528766,399.307041933516,1479.64636670841,630.547828246127,0.426147654218779,0.194261613363121,88,126,5,9,"1H,7H,9C,15C,14C","Random_forests"
"15C",12,472.67979583463,427.277509312994,1470.1832240041,570.225918856525,0.387860444566558,0.183970281292747,80,111,5,9,"1H,7H,9C,15C,14C","Random_forests"
"1C",1,255.17808117684,202.539969982579,825.285107806944,367.56705671034,0.445381908910349,0.138173490762711,51,78,5,10,"8C,1H,15C,2C,14H","XG_boost"
"1H",2,199.215079655551,145.541307417624,614.401660197919,269.645273124744,0.43887458415702,0.657124221324921,47,68,5,10,"8C,1H,15C,2C,14H","XG_boost"
"2C",3,176.726106691906,124.035341076243,508.549539653317,207.788091885167,0.408589676488191,0.108002811670303,43,63,5,10,"8C,1H,15C,2C,14H","XG_boost"
"7C",4,489.010214661616,482.582448405385,1706.13219867012,734.539535603283,0.430529085715534,0.0993420332670212,87,121,5,10,"8C,1H,15C,2C,14H","XG_boost"
"7H",5,454.28206911595,437.387731644142,1507.99805632408,616.32825556399,0.408706266549416,0.119375728070736,80,114,5,10,"8C,1H,15C,2C,14H","XG_boost"
"8C",6,378.737773278784,343.108079125313,1250.52032172039,528.674469316292,0.422763596987352,0.0749908536672592,64,100,5,10,"8C,1H,15C,2C,14H","XG_boost"
"9C",7,280.770826260404,230.100973234553,912.679093293598,401.807293808391,0.440250353887677,0.0243916250765324,53,85,5,10,"8C,1H,15C,2C,14H","XG_boost"
"9H",8,275.995930049192,224.892392546523,862.240338640609,361.352016059766,0.419085027533583,0.349675357341766,50,78,5,10,"8C,1H,15C,2C,14H","XG_boost"
"10C",9,197.429054316574,143.802185525101,587.906018057677,246.674778216001,0.419581992086023,0.86187481880188,44,65,5,10,"8C,1H,15C,2C,14H","XG_boost"
"14C",10,505.15677491334,503.96909138491,1735.57783335565,726.451967057943,0.418564902764047,0.0943672955036163,91,131,5,10,"8C,1H,15C,2C,14H","XG_boost"
"14H",11,478.923589205124,469.34140608875,1625.33434928225,677.069353988441,0.416572352813091,0.159101739525795,87,126,5,10,"8C,1H,15C,2C,14H","XG_boost"
"15C",12,480.789629381881,471.784041331884,1565.12452220501,612.550851491323,0.391375154373236,0.067018486559391,80,111,5,10,"8C,1H,15C,2C,14H","XG_boost"
"1C",1,275.947549349142,224.839771012415,885.002711804328,384.21539145734,0.434140354975871,0.22731261479966,51,78,5,10,"8C,1H,15C,2C,14H","Random_forests"
"1H",2,240.21368712937,186.842992479578,754.393206010005,327.336526401057,0.433907044487243,0.280546700211302,47,69,5,10,"8C,1H,15C,2C,14H","Random_forests"
"2C",3,191.716435083206,138.275064625142,557.594595799794,227.603096091446,0.408187413948982,0.187297112608209,43,63,5,10,"8C,1H,15C,2C,14H","Random_forests"
"7C",4,448.694372970532,430.221215784222,1506.75383812404,627.838249369288,0.416682694600578,0.117251842609127,87,120,5,10,"8C,1H,15C,2C,14H","Random_forests"
"7H",5,406.952686534232,377.646352062896,1328.60254042505,544.003501827921,0.409455412943801,0.141420536941915,79,114,5,10,"8C,1H,15C,2C,14H","Random_forests"
"8C",6,330.335569953273,285.866492808468,1064.01207787396,447.810015112297,0.420869296904114,0.120747332976785,64,100,5,10,"8C,1H,15C,2C,14H","Random_forests"
"9C",7,308.987402281173,261.476822459347,988.734070659395,418.26984591974,0.423035736637245,0.257619229579023,54,84,5,10,"8C,1H,15C,2C,14H","Random_forests"
"9H",8,277.708962371276,226.757569791207,875.890047398497,371.423515248973,0.424052672309895,0.311552216759613,50,78,5,10,"8C,1H,15C,2C,14H","Random_forests"
"10C",9,199.779889522431,146.09237431755,590.28765882645,244.415394986469,0.414061502611102,0.732852436676529,44,65,5,10,"8C,1H,15C,2C,14H","Random_forests"
"14C",10,506.189004632511,505.34419232909,1729.62800822388,718.094811262858,0.415172978148207,0.220985968761604,91,131,5,10,"8C,1H,15C,2C,14H","Random_forests"
"14H",11,466.389535556958,453.017358230297,1566.56163882012,647.154745032883,0.413105191009463,0.238070303717967,87,126,5,10,"8C,1H,15C,2C,14H","Random_forests"
"15C",12,448.540013323102,430.023663535323,1462.61038550455,584.046708646132,0.3993180374175,0.171049994790031,80,110,5,10,"8C,1H,15C,2C,14H","Random_forests"
"1C",1,280.173442558469,213.947759801828,882.672686712697,388.551484356937,0.440198830445297,0.318315654993057,46,69,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"1H",2,270.341138194995,204.16129940405,858.585486786104,384.083049196463,0.447343980427831,0.312434017658234,46,68,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"2C",3,234.204473544972,169.160306098205,722.995649378099,319.630869734922,0.442092383280396,0.265478909015656,42,64,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"7C",4,555.688638673007,524.925197791943,1919.7329601972,839.119123735926,0.437102003837936,0.54963344335556,85,125,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"7H",5,467.331289395715,418.339356447709,1564.70148100463,679.030835161211,0.433968295808882,0.525190949440002,76,121,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"8C",6,436.886044562736,382.9867955643,1502.18363566749,682.310795540458,0.454212640412152,0.485393941402435,67,103,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"9C",7,352.878017016193,289.487999682277,1181.82872039321,539.462703694741,0.456464371178299,0.264052242040634,51,86,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"9H",8,294.868197725337,228.773214629177,938.35037179645,414.708959443256,0.44195534195751,0.183065712451935,46,75,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"10C",9,240.431225670989,175.07900824974,807.612855294708,392.102621373979,0.485508147627115,0.406664252281189,43,64,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"14C",10,559.415070339888,529.543615439889,1881.08113476131,792.122448985856,0.421099565748591,0.376707017421722,95,138,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"14H",11,484.424391386247,438.506639120451,1655.87190396865,732.940873462001,0.442631384532433,0.855565905570984,90,130,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"15C",12,471.57516030341,423.325440621499,1452.05789140137,557.15729047647,0.383701843966264,0.369158327579498,80,111,6,1,"1H,7H,9C,15C,14C,1C","XG_boost"
"1C",1,314.594273124409,249.037118952132,1021.33793598641,457.706543910084,0.448144074339145,0.446074560719417,46,72,6,1,"1H,7H,9C,15C,14C,1C","Random_forests"
"1H",2,236.102343056442,170.959167091549,741.705333408621,334.64382326063,0.451181632633978,0.168291492279812,46,68,6,1,"1H,7H,9C,15C,14C,1C","Random_forests"
"2C",3,241.375051722104,175.980335221297,738.368405556603,321.013018613202,0.434759960200645,0.262303298643626,43,64,6,1,"1H,7H,9C,15C,14C,1C","Random_forests"
"7C",4,491.319883387228,446.705511908151,1661.10188827436,723.07649297906,0.435299302278339,0.239630796468995,87,125,6,1,"1H,7H,9C,15C,14C,1C","Random_forests"
"7H",5,439.700989382692,386.224237591111,1479.2935173806,653.368290406792,0.44167589645341,0.179886504393764,76,121,6,1,"1H,7H,9C,15C,14C,1C","Random_forests"
